ID_Cuenta,Nombre,Area,Estado_Envio,Presupuesto_Solicitado
8791,Fondo Voluntario - 612,Operaciones,Enviado,264349707
8792,Fondo Voluntario - 821,Comercial,Rechazado,103385097
8793,Inversión - 400,Marketing,En Revisión,36294994
8794,Nómina - 110,Comercial,Rechazado,409512468
8795,Cesantías - 872,Comercial,Enviado,423331269
8796,Infraestructura - 603,Auditoría,Rechazado,404617946
8797,Nómina - 827,Legal,Rechazado,81574998
8798,Infraestructura - 798,Recursos Humanos,En Revisión,413520272
8799,Fondo Voluntario - 189,Marketing,Enviado,377734000
8800,Cesantías - 653,Auditoría,En Revisión,147262358
8801,Licencias - 284,Tecnología,En Revisión,61965857
8802,Licencias - 307,Comercial,Pendiente,345753763
8803,Licencias - 208,Finanzas,En Revisión,50633024
8804,Licencias - 236,Marketing,En Revisión,406547505
8805,Infraestructura - 135,Operaciones,Rechazado,42009768
8806,Cesantías - 787,Servicio al Cliente,Enviado,133431020
8807,Nómina - 329,Riesgos,Enviado,223283189
8808,Pensión Obligatoria - 781,Operaciones,Rechazado,23850477
8809,Nómina - 993,Riesgos,Rechazado,83361134
8810,Fondo Voluntario - 238,Marketing,Enviado,323255645
8811,Pensión Obligatoria - 642,Legal,Rechazado,335143190
8812,Licencias - 426,Auditoría,En Revisión,440254889
8813,Fondo Voluntario - 461,Auditoría,Pendiente,420648228
8814,Fondo Voluntario - 473,Comercial,En Revisión,278789299
8815,Inversión - 925,Legal,En Revisión,141506776
8816,Pensión Obligatoria - 310,Tecnología,Pendiente,41094347
8817,Fondo Voluntario - 926,Riesgos,En Revisión,386092035
8818,Fondo Voluntario - 806,Riesgos,Pendiente,10772874
8819,Nómina - 352,Riesgos,Pendiente,463496602
8820,Infraestructura - 425,Riesgos,Rechazado,455640165
8821,Fondo Voluntario - 570,Servicio al Cliente,Rechazado,254890069
8822,Fondo Voluntario - 576,Finanzas,Pendiente,370071429
8823,Inversión - 580,Riesgos,Enviado,462258972
8824,Pensión Obligatoria - 496,Riesgos,Pendiente,236621957
8825,Inversión - 881,Operaciones,Pendiente,432111187
8826,Cesantías - 118,Tecnología,Rechazado,371638896
8827,Pensión Obligatoria - 589,Marketing,Enviado,184377077
8828,Inversión - 329,Riesgos,Rechazado,468667255
8829,Fondo Voluntario - 818,Finanzas,Enviado,299994466
8830,Licencias - 187,Recursos Humanos,Enviado,75265176
8831,Pensión Obligatoria - 712,Operaciones,En Revisión,240694270
8832,Infraestructura - 980,Marketing,Pendiente,423772094
8833,Infraestructura - 995,Recursos Humanos,Enviado,153379938
8834,Licencias - 715,Servicio al Cliente,Pendiente,202846323
8835,Fondo Voluntario - 153,Servicio al Cliente,Rechazado,151785308
8836,Cesantías - 249,Legal,En Revisión,406311042
8837,Pensión Obligatoria - 194,Comercial,En Revisión,99235567
8838,Inversión - 566,Tecnología,En Revisión,97820207
8839,Fondo Voluntario - 410,Riesgos,Rechazado,472016355
8840,Cesantías - 345,Operaciones,Pendiente,140485065
8841,Pensión Obligatoria - 819,Riesgos,Enviado,141807956
8842,Nómina - 745,Servicio al Cliente,En Revisión,178888563
8843,Cesantías - 315,Auditoría,Pendiente,233630147
8844,Pensión Obligatoria - 636,Marketing,Rechazado,266599923
8845,Fondo Voluntario - 148,Marketing,Pendiente,215319206
8846,Nómina - 549,Auditoría,Rechazado,155330014
8847,Cesantías - 264,Auditoría,Rechazado,166421197
8848,Pensión Obligatoria - 874,Legal,Enviado,220265814
8849,Nómina - 902,Finanzas,En Revisión,320963999
8850,Inversión - 877,Tecnología,Rechazado,206517643
8851,Fondo Voluntario - 238,Finanzas,Rechazado,235063834
8852,Cesantías - 305,Marketing,Pendiente,460255558
8853,Pensión Obligatoria - 327,Tecnología,En Revisión,279671482
8854,Fondo Voluntario - 731,Servicio al Cliente,Enviado,337653840
8855,Inversión - 730,Riesgos,Enviado,462972422
8856,Cesantías - 133,Recursos Humanos,Pendiente,311731231
8857,Licencias - 733,Comercial,Rechazado,441291020
8858,Licencias - 522,Finanzas,Enviado,350484778
8859,Infraestructura - 349,Comercial,Pendiente,311011488
8860,Licencias - 590,Finanzas,Pendiente,162078983
8861,Licencias - 368,Legal,Enviado,269457996
8862,Nómina - 954,Finanzas,Enviado,27370479
8863,Nómina - 816,Servicio al Cliente,Enviado,169155383
8864,Fondo Voluntario - 539,Marketing,Pendiente,138561694
8865,Infraestructura - 269,Legal,Pendiente,407578093
8866,Licencias - 885,Servicio al Cliente,En Revisión,255413042
8867,Licencias - 181,Legal,En Revisión,322100810
8868,Pensión Obligatoria - 272,Comercial,Rechazado,412419194
8869,Nómina - 150,Marketing,Rechazado,352547011
8870,Nómina - 687,Recursos Humanos,En Revisión,220077884
8871,Licencias - 433,Tecnología,Pendiente,149808441
8872,Licencias - 566,Recursos Humanos,En Revisión,211884837
8873,Licencias - 351,Servicio al Cliente,Rechazado,78464783
8874,Licencias - 383,Finanzas,Pendiente,353280483
8875,Nómina - 333,Servicio al Cliente,Enviado,76748182
8876,Fondo Voluntario - 369,Operaciones,Pendiente,418033954
8877,Infraestructura - 862,Tecnología,Rechazado,42429184
8878,Licencias - 938,Tecnología,En Revisión,166197791
8879,Pensión Obligatoria - 102,Recursos Humanos,Enviado,360790343
8880,Cesantías - 528,Finanzas,Rechazado,419562278
8881,Inversión - 646,Auditoría,Rechazado,398818939
8882,Cesantías - 193,Marketing,Pendiente,225019525
8883,Nómina - 809,Operaciones,Pendiente,460213942
8884,Fondo Voluntario - 984,Operaciones,Pendiente,430151890
8885,Nómina - 361,Auditoría,Enviado,165742820
8886,Cesantías - 189,Legal,Enviado,95388180
8887,Infraestructura - 553,Legal,En Revisión,75933573
8888,Nómina - 216,Finanzas,Pendiente,233003852
8889,Nómina - 434,Comercial,Rechazado,142905655
8890,Inversión - 505,Finanzas,En Revisión,257287182
8891,Licencias - 771,Tecnología,Pendiente,84035846
8892,Cesantías - 715,Riesgos,Pendiente,253916922
8893,Fondo Voluntario - 134,Finanzas,Rechazado,193929422
8894,Nómina - 642,Tecnología,Pendiente,361756652
8895,Nómina - 661,Finanzas,En Revisión,359111026
8896,Inversión - 764,Recursos Humanos,En Revisión,271350563
8897,Inversión - 913,Marketing,Rechazado,301943607
8898,Nómina - 811,Comercial,Pendiente,67267992
8899,Inversión - 128,Comercial,Rechazado,280556769
8900,Licencias - 845,Servicio al Cliente,En Revisión,270200525
8901,Infraestructura - 498,Marketing,En Revisión,380398494
8902,Fondo Voluntario - 575,Riesgos,Pendiente,296378697
8903,Pensión Obligatoria - 540,Operaciones,Enviado,187160397
8904,Inversión - 239,Servicio al Cliente,En Revisión,212749675
8905,Infraestructura - 864,Recursos Humanos,Pendiente,253419213
8906,Licencias - 576,Operaciones,Pendiente,299112087
8907,Nómina - 720,Riesgos,En Revisión,83112332
8908,Nómina - 150,Finanzas,Rechazado,234936947
8909,Infraestructura - 650,Auditoría,En Revisión,110887717
8910,Cesantías - 462,Legal,En Revisión,349122802
8911,Inversión - 672,Finanzas,Rechazado,69618924
8912,Licencias - 111,Marketing,Rechazado,386342107
8913,Infraestructura - 559,Operaciones,Pendiente,283965306
8914,Nómina - 810,Marketing,Enviado,210153730
8915,Pensión Obligatoria - 161,Operaciones,Rechazado,416152184
8916,Cesantías - 756,Marketing,Pendiente,117970421
8917,Cesantías - 565,Marketing,Enviado,498241818
8918,Pensión Obligatoria - 904,Recursos Humanos,Pendiente,53634468
8919,Licencias - 794,Marketing,Enviado,385974646
8920,Infraestructura - 530,Recursos Humanos,En Revisión,453673340
8921,Nómina - 212,Tecnología,Pendiente,247294330
8922,Inversión - 813,Servicio al Cliente,Enviado,166294188
8923,Nómina - 141,Operaciones,Rechazado,149002352
8924,Infraestructura - 321,Riesgos,Rechazado,113201012
8925,Cesantías - 720,Legal,Pendiente,361886795
8926,Pensión Obligatoria - 134,Operaciones,Pendiente,42426283
8927,Nómina - 547,Recursos Humanos,Rechazado,267721737
8928,Inversión - 954,Tecnología,Pendiente,113024417
8929,Cesantías - 178,Recursos Humanos,Enviado,441757853
8930,Pensión Obligatoria - 212,Comercial,Rechazado,115711676
8931,Nómina - 657,Tecnología,Pendiente,472665910
8932,Pensión Obligatoria - 553,Legal,Rechazado,149711304
8933,Pensión Obligatoria - 527,Riesgos,Rechazado,69693497
8934,Licencias - 797,Comercial,Enviado,429483811
8935,Cesantías - 897,Auditoría,Pendiente,286169952
8936,Cesantías - 429,Comercial,En Revisión,70596419
8937,Licencias - 304,Marketing,Enviado,88434830
8938,Licencias - 139,Tecnología,Pendiente,395061958
8939,Nómina - 438,Marketing,Pendiente,173941087
8940,Nómina - 978,Riesgos,Pendiente,299434843
8941,Infraestructura - 177,Operaciones,Rechazado,335781757
8942,Infraestructura - 197,Comercial,Enviado,296375114
8943,Pensión Obligatoria - 120,Finanzas,En Revisión,18313323
8944,Inversión - 718,Operaciones,En Revisión,141105589
8945,Licencias - 540,Servicio al Cliente,Enviado,450774259
8946,Infraestructura - 587,Legal,Enviado,30985612
8947,Inversión - 395,Marketing,En Revisión,291731072
8948,Infraestructura - 375,Auditoría,Rechazado,157423215
8949,Inversión - 698,Legal,Rechazado,316095823
8950,Nómina - 319,Marketing,Enviado,470303791
8951,Nómina - 709,Finanzas,En Revisión,290257110
8952,Infraestructura - 524,Auditoría,En Revisión,253253524
8953,Inversión - 770,Operaciones,Enviado,126347883
8954,Cesantías - 374,Finanzas,Rechazado,115747241
8955,Pensión Obligatoria - 284,Tecnología,Rechazado,375359369
8956,Infraestructura - 623,Operaciones,Enviado,290902262
8957,Inversión - 300,Marketing,Pendiente,400182241
8958,Pensión Obligatoria - 499,Recursos Humanos,En Revisión,278777811
8959,Infraestructura - 123,Recursos Humanos,Enviado,394095514
8960,Cesantías - 468,Riesgos,En Revisión,318814371
8961,Licencias - 647,Auditoría,Rechazado,262989947
8962,Pensión Obligatoria - 721,Marketing,Rechazado,72150607
8963,Licencias - 638,Comercial,En Revisión,488892842
8964,Pensión Obligatoria - 502,Legal,Pendiente,235526878
8965,Pensión Obligatoria - 610,Operaciones,Enviado,232817221
8966,Nómina - 245,Comercial,Rechazado,237192197
8967,Infraestructura - 990,Finanzas,En Revisión,64988773
8968,Pensión Obligatoria - 708,Legal,En Revisión,67684103
8969,Infraestructura - 935,Riesgos,Pendiente,23329714
8970,Fondo Voluntario - 836,Comercial,Enviado,411911153
8971,Cesantías - 918,Operaciones,Enviado,486295719
8972,Licencias - 847,Finanzas,Rechazado,75322712
8973,Infraestructura - 566,Comercial,En Revisión,416677689
8974,Infraestructura - 511,Riesgos,En Revisión,56911277
8975,Fondo Voluntario - 802,Marketing,Rechazado,78071187
8976,Licencias - 799,Riesgos,En Revisión,293495697
8977,Infraestructura - 241,Finanzas,Enviado,392468566
8978,Fondo Voluntario - 435,Marketing,En Revisión,425927245
8979,Fondo Voluntario - 989,Finanzas,En Revisión,389544185
8980,Pensión Obligatoria - 949,Tecnología,En Revisión,431233808
8981,Cesantías - 260,Comercial,Rechazado,404564386
8982,Licencias - 862,Finanzas,Enviado,439392123
8983,Pensión Obligatoria - 796,Finanzas,En Revisión,37784710
8984,Pensión Obligatoria - 709,Servicio al Cliente,Enviado,112561080
8985,Licencias - 991,Riesgos,Enviado,322134237
8986,Inversión - 589,Comercial,Enviado,19022304
8987,Pensión Obligatoria - 247,Marketing,Enviado,245702442
8988,Licencias - 771,Servicio al Cliente,En Revisión,92175610
8989,Licencias - 219,Recursos Humanos,Enviado,123245648
8990,Inversión - 968,Operaciones,Rechazado,250376059
8991,Inversión - 956,Legal,Pendiente,375517435
8992,Fondo Voluntario - 183,Finanzas,En Revisión,387120677
8993,Cesantías - 595,Comercial,Pendiente,424647352
8994,Inversión - 411,Finanzas,Rechazado,79193025
8995,Infraestructura - 822,Comercial,En Revisión,261110911
8996,Pensión Obligatoria - 552,Riesgos,Rechazado,200634777
8997,Cesantías - 914,Tecnología,En Revisión,88255570
8998,Infraestructura - 218,Finanzas,Pendiente,87723480
8999,Nómina - 672,Riesgos,Pendiente,324791610
9000,Cesantías - 804,Operaciones,Rechazado,123566558
9001,Inversión - 406,Marketing,Pendiente,262165215
9002,Inversión - 972,Finanzas,Enviado,165932051
9003,Licencias - 346,Riesgos,Pendiente,318609359
9004,Inversión - 984,Riesgos,Rechazado,56526708
9005,Infraestructura - 395,Auditoría,Rechazado,405224830
9006,Pensión Obligatoria - 847,Legal,Rechazado,233436638
9007,Inversión - 764,Comercial,Pendiente,403922003
9008,Infraestructura - 702,Tecnología,Rechazado,279539951
9009,Nómina - 164,Legal,En Revisión,434505411
9010,Nómina - 999,Auditoría,En Revisión,369498023
9011,Licencias - 650,Riesgos,Pendiente,359030010
9012,Nómina - 278,Servicio al Cliente,Enviado,234224446
9013,Inversión - 813,Tecnología,Rechazado,387732437
9014,Fondo Voluntario - 432,Servicio al Cliente,En Revisión,94526900
9015,Fondo Voluntario - 837,Tecnología,En Revisión,157614669
9016,Fondo Voluntario - 754,Comercial,Pendiente,201530432
9017,Pensión Obligatoria - 436,Finanzas,Rechazado,319734572
9018,Infraestructura - 963,Marketing,En Revisión,272038930
9019,Nómina - 918,Recursos Humanos,Enviado,301765394
9020,Nómina - 768,Legal,Rechazado,73430363
9021,Cesantías - 861,Marketing,Pendiente,365793248
9022,Infraestructura - 118,Marketing,Enviado,340302876
9023,Nómina - 213,Finanzas,Rechazado,285574001
9024,Cesantías - 623,Servicio al Cliente,Enviado,165476578
9025,Nómina - 878,Riesgos,Pendiente,238997022
9026,Inversión - 930,Tecnología,En Revisión,299049166
9027,Licencias - 336,Tecnología,Enviado,445279814
9028,Nómina - 776,Operaciones,Rechazado,193696776
9029,Licencias - 701,Comercial,Rechazado,236711763
9030,Cesantías - 123,Servicio al Cliente,Rechazado,354788299
9031,Infraestructura - 643,Servicio al Cliente,Rechazado,403896896
9032,Inversión - 173,Recursos Humanos,Enviado,73808688
9033,Fondo Voluntario - 229,Marketing,Rechazado,201109029
9034,Cesantías - 801,Servicio al Cliente,Enviado,93410499
9035,Fondo Voluntario - 250,Legal,Pendiente,370110678
9036,Infraestructura - 643,Marketing,Enviado,276862820
9037,Fondo Voluntario - 506,Riesgos,En Revisión,301085421
9038,Inversión - 724,Comercial,Enviado,125329892
9039,Inversión - 882,Recursos Humanos,En Revisión,255332719
9040,Fondo Voluntario - 734,Tecnología,Rechazado,401931510
9041,Infraestructura - 642,Finanzas,Pendiente,98651157
9042,Fondo Voluntario - 265,Operaciones,En Revisión,100416601
9043,Inversión - 249,Tecnología,Rechazado,140528886
9044,Licencias - 884,Auditoría,Enviado,447798691
9045,Pensión Obligatoria - 221,Legal,En Revisión,14029699
9046,Licencias - 469,Riesgos,En Revisión,389355862
9047,Inversión - 199,Comercial,Pendiente,47338161
9048,Infraestructura - 275,Tecnología,Enviado,251440680
9049,Nómina - 830,Marketing,Pendiente,259736125
9050,Nómina - 293,Recursos Humanos,Enviado,89934457
9051,Nómina - 973,Operaciones,Rechazado,328403759
9052,Cesantías - 494,Tecnología,Rechazado,397071731
9053,Pensión Obligatoria - 776,Auditoría,Rechazado,152335873
9054,Pensión Obligatoria - 719,Auditoría,Rechazado,313096518
9055,Fondo Voluntario - 620,Riesgos,En Revisión,354107178
9056,Licencias - 986,Tecnología,Rechazado,28798928
9057,Infraestructura - 415,Servicio al Cliente,Enviado,301366873
9058,Inversión - 552,Riesgos,Enviado,177296780
9059,Inversión - 371,Operaciones,Pendiente,448079109
9060,Licencias - 930,Operaciones,Pendiente,188713784
9061,Infraestructura - 641,Comercial,Rechazado,19847334
9062,Infraestructura - 616,Recursos Humanos,Pendiente,402511812
9063,Pensión Obligatoria - 431,Auditoría,Rechazado,490832356
9064,Licencias - 212,Legal,Rechazado,262110504
9065,Fondo Voluntario - 539,Auditoría,Pendiente,239190470
9066,Nómina - 502,Operaciones,Enviado,266122207
9067,Fondo Voluntario - 599,Auditoría,Enviado,42051138
9068,Inversión - 297,Operaciones,En Revisión,496898173
9069,Inversión - 775,Recursos Humanos,En Revisión,42802172
9070,Licencias - 162,Tecnología,Enviado,28092492
9071,Nómina - 186,Finanzas,Rechazado,223962880
9072,Fondo Voluntario - 191,Marketing,Pendiente,408798332
9073,Cesantías - 962,Tecnología,En Revisión,379725448
9074,Licencias - 194,Riesgos,Pendiente,387651822
9075,Nómina - 395,Finanzas,Rechazado,294949618
9076,Pensión Obligatoria - 715,Finanzas,Rechazado,226955109
9077,Infraestructura - 517,Tecnología,Pendiente,65081004
9078,Fondo Voluntario - 128,Tecnología,Rechazado,208652215
9079,Infraestructura - 576,Legal,Enviado,184567926
9080,Licencias - 691,Finanzas,Enviado,97421046
9081,Licencias - 673,Marketing,Pendiente,475929626
9082,Fondo Voluntario - 633,Finanzas,Enviado,284015365
9083,Fondo Voluntario - 155,Comercial,En Revisión,455509777
9084,Inversión - 763,Marketing,Rechazado,297464410
9085,Pensión Obligatoria - 601,Marketing,Rechazado,242056365
9086,Infraestructura - 391,Finanzas,Enviado,467674120
9087,Fondo Voluntario - 561,Tecnología,En Revisión,315274673
9088,Licencias - 545,Servicio al Cliente,Enviado,264168194
9089,Pensión Obligatoria - 982,Servicio al Cliente,Rechazado,472547462
9090,Licencias - 174,Recursos Humanos,Rechazado,373627031
9091,Fondo Voluntario - 246,Legal,Pendiente,345849076
9092,Licencias - 360,Marketing,Enviado,159136413
9093,Fondo Voluntario - 722,Finanzas,Rechazado,392905908
9094,Licencias - 682,Comercial,Pendiente,366950851
9095,Cesantías - 561,Recursos Humanos,Enviado,448548998
9096,Pensión Obligatoria - 807,Servicio al Cliente,Pendiente,321764145
9097,Inversión - 341,Comercial,En Revisión,30321615
9098,Inversión - 363,Servicio al Cliente,Enviado,296042307
9099,Infraestructura - 771,Operaciones,Pendiente,379354896
9100,Fondo Voluntario - 111,Servicio al Cliente,Enviado,470901740
9101,Inversión - 584,Marketing,Rechazado,196998994
9102,Licencias - 759,Tecnología,Enviado,419909468
9103,Fondo Voluntario - 639,Legal,En Revisión,294233923
9104,Pensión Obligatoria - 844,Servicio al Cliente,Rechazado,340561156
9105,Pensión Obligatoria - 397,Comercial,En Revisión,219852237
9106,Pensión Obligatoria - 987,Riesgos,Rechazado,293446760
9107,Inversión - 775,Finanzas,Pendiente,415896173
9108,Infraestructura - 741,Finanzas,Enviado,423861864
9109,Inversión - 422,Recursos Humanos,En Revisión,460462090
9110,Pensión Obligatoria - 703,Servicio al Cliente,En Revisión,376832613
9111,Infraestructura - 931,Comercial,Enviado,352187060
9112,Pensión Obligatoria - 712,Auditoría,Pendiente,384647521
9113,Licencias - 130,Recursos Humanos,En Revisión,190281324
9114,Infraestructura - 116,Legal,Pendiente,440154747
9115,Nómina - 449,Comercial,Enviado,422473544
9116,Infraestructura - 732,Comercial,Pendiente,494959149
9117,Licencias - 512,Operaciones,Enviado,343828983
